project_id,exact_duplicate_flag,exact_duplicate_project_ids,potential_duplicate_flag,similarity_score,duplicate_reason,similar_project_id,cost_anomaly_flag,cost_anomaly_score,cost_anomaly_reason,cost_anomaly_available
WS/MP641/2024-2025/133911,False,[],False,0.0,,,0.0,-0.0055134533173197,,True
WS/MP641/2024-2025/133912,False,[],False,0.0,,,0.0,-0.0042852822667475,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP641/2024-2025/133913,False,[],False,0.0,,,0.0,-0.0055134533173197,,True
WS/MP641/2024-2025/133919,False,[],False,0.0,,,0.0,-0.006069096042486,,True
WS/MP641/2025-2026/133920,False,[],False,0.0,,,0.0,-0.0055134533173197,,True
WS/MP641/2025-2026/133921,False,[],False,0.0,,,0.0,-0.0055134533173197,,True
WS/MP641/2024-2025/133929,False,[],False,0.0,,,0.0,-0.006069096042486,,True
WS/MP423/2024-2025/133940,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133941,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133944,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133945,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133946,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133947,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133949,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133955,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133959,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133960,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133961,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133962,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133963,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133964,False,[],False,0.0,,,0.0,-0.0072998273867203,,True
WS/MP423/2024-2025/133965,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133966,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133967,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133968,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133969,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133970,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133971,False,[],False,0.0,,,0.0,-0.0064163631205421,,True
WS/MP423/2024-2025/133973,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133975,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP423/2024-2025/133976,False,[],False,0.0,,,0.0,-0.0075159104108692,,True
WS/MP18032/2024-2025/134022,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134023,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134024,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134025,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134026,False,[],False,0.0,,,0.0,-0.0011464627910793,,True
WS/MP18032/2025-2026/134031,False,[],False,0.0,,,1.0,0.0429229402150873,Detected by Isolation Forest pattern analysis,True
WS/MP18032/2024-2025/134034,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134035,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134037,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134038,False,[],False,0.0,,,0.0,-0.0024188879411662,,True
WS/MP18032/2024-2025/134039,False,[],False,0.0,,,0.0,-0.0011464627910793,,True
WS/MP18032/2024-2025/134041,False,[],False,0.0,,,0.0,-0.0010362844488016,,True
WS/MP632/2024-2025/134091,False,[],False,0.0,,,1.0,0.0050508743312249,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP632/2024-2025/134092,False,[],False,0.0,,,1.0,0.0030881707210456,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134093,False,[],False,0.0,,,1.0,0.0037815954421334,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134094,False,[],False,0.0,,,1.0,0.0030881707210456,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134095,False,[],False,0.0,,,1.0,0.0033114307490298,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134096,False,[],False,0.0,,,1.0,0.0033114307490298,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134100,False,[],False,0.0,,,1.0,0.0030881707210456,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134101,False,[],False,0.0,,,1.0,0.0036697875197082,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134102,False,[],False,0.0,,,1.0,0.0033114307490298,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134103,False,[],False,0.0,,,1.0,0.0036697875197082,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134104,False,[],False,0.0,,,1.0,0.0032229338766976,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134105,False,[],False,0.0,,,1.0,0.0036697875197082,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134106,False,[],False,0.0,,,1.0,0.0037815954421334,Detected by Isolation Forest pattern analysis,True
WS/MP632/2025-2026/134107,False,[],False,0.0,,,1.0,0.0033114307490298,Detected by Isolation Forest pattern analysis,True
WS/MP345/2024-2025/134123,False,[],False,0.0,,,0.0,-0.0049363820372689,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP345/2024-2025/134136,False,[],False,0.0,,,0.0,-0.0054197786091895,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP345/2024-2025/134137,False,[],False,0.0,,,0.0,-0.0065353107370251,Cost is at least twice the peer median,True
WS/MP345/2024-2025/134140,False,[],False,0.0,,,0.0,-0.0066714659141574,,True
WS/MP345/2024-2025/134143,False,[],False,0.0,,,0.0,-0.0054197786091895,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP345/2024-2025/134144,False,[],False,0.0,,,0.0,-0.0067193290163172,,True
WS/MP345/2024-2025/134145,False,[],False,0.0,,,0.0,-0.0047297992312331,,True
WS/MP18182/2024-2025/134222,False,[],False,0.0,,,0.0,-0.0195360536201817,Cost is at least twice the peer median,True
WS/MP18182/2024-2025/134223,False,[],False,0.0,,,0.0,-0.0195360536201817,Cost is at least twice the peer median,True
WS/MP18182/2024-2025/134224,False,[],False,0.0,,,0.0,-0.0195360536201817,Cost is at least twice the peer median,True
WS/MP18182/2024-2025/134225,False,[],False,0.0,,,0.0,-0.0195360536201817,Cost is at least twice the peer median,True
WS/MP18067/2025-2026/134321,False,[],False,0.0,,,0.0,-0.0087189577731015,,True
WS/MP18067/2025-2026/134322,False,[],False,0.0,,,0.0,-0.0087189577731015,,True
WS/MP18067/2025-2026/134323,False,[],False,0.0,,,0.0,-0.0087243002785888,,True
WS/MP485/2024-2025/134327,False,[],False,0.0,,,0.0,-0.0059863713590651,,True
WS/MP485/2024-2025/134328,False,[],False,0.0,,,0.0,-0.0059863713590651,,True
WS/MP485/2024-2025/134329,False,[],False,0.0,,,0.0,-0.0058939343014741,,True
WS/MP485/2024-2025/134330,False,[],False,0.0,,,0.0,-0.0059863713590651,,True
WS/MP485/2024-2025/134331,False,[],False,0.0,,,0.0,-0.0058939343014741,,True
WS/MP485/2024-2025/134332,False,[],False,0.0,,,0.0,-0.0044635518324888,Outside the peer-group IQR; Cost is at least twice the peer median,True
WS/MP485/2024-2025/134334,False,[],False,0.0,,,0.0,-0.0058939343014741,,True
WS/MP485/2024-2025/134337,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134338,False,[],False,0.0,,,0.0,-0.0059863713590651,,True
WS/MP389/2024-2025/134429,False,[],False,0.0,,,0.0,-0.0153539176517896,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
WS/MP18065/2024-2025/134434,False,[],False,0.0,,,0.0,-0.0023154917928027,,True
WS/MP858/2024-2025/134457,False,[],False,0.0,,,0.0,-0.0119915305826268,,True
WS/MP858/2024-2025/134458,False,[],False,0.0,,,0.0,-0.0119915305826268,,True
WS/MP858/2024-2025/134459,False,[],False,0.0,,,0.0,-0.0119915305826268,,True
WS/MP858/2024-2025/134461,False,[],False,0.0,,,0.0,-0.0119915305826268,,True
WS/MP858/2024-2025/134462,False,[],False,0.0,,,0.0,-0.0119915305826268,,True
WS/MP858/2024-2025/134463,False,[],False,0.0,,,0.0,-0.0119915305826268,,True
WS/MP18159/2024-2025/134479,False,[],False,0.0,,,1.0,0.0359032817197147,Detected by Isolation Forest pattern analysis,True
WS/MP632/2025-2026/134588,False,[],False,0.0,,,1.0,0.0058915583343699,Detected by Isolation Forest pattern analysis,True
WS/MP632/2024-2025/134589,False,[],False,0.0,,,1.0,0.0058915583343699,Detected by Isolation Forest pattern analysis,True
WS/MP632/2026-2027/134591,False,[],False,0.0,,,1.0,0.0061963048343122,Detected by Isolation Forest pattern analysis,True
WS/MP18278/2024-2025/134629,False,[],False,0.0,,,0.0,-0.0077726459154045,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/134630,False,[],False,0.0,,,0.0,-0.0077726459154045,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/134631,False,[],False,0.0,,,0.0,-0.0095542390698629,,True
WS/MP18278/2024-2025/134632,False,[],False,0.0,,,0.0,-0.0077726459154045,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/134633,False,[],False,0.0,,,0.0,-0.0077726459154045,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/134638,False,[],False,0.0,,,0.0,-0.0096668630066382,,True
WS/MP18278/2024-2025/134644,False,[],False,0.0,,,0.0,-0.0077726459154045,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/134646,False,[],False,0.0,,,0.0,-0.0077726459154045,,True
WS/MP18278/2024-2025/134649,False,[],False,0.0,,,0.0,-0.0077726459154045,,True
WS/MP18278/2024-2025/134655,False,[],False,0.0,,,0.0,-0.0089559819091106,,True
WS/MP18278/2024-2025/134658,False,[],False,0.0,,,0.0,-0.0077726459154045,,True
WS/MP18278/2024-2025/134660,False,[],False,0.0,,,0.0,-0.0077726459154045,,True
WS/MP18278/2024-2025/134661,False,[],False,0.0,,,0.0,-0.0095542390698629,,True
WS/MP18278/2024-2025/134665,False,[],False,0.0,,,0.0,-0.0076647095447388,,True
WS/MP18278/2024-2025/134666,False,[],False,0.0,,,0.0,-0.0077726459154045,,True
WS/MP18278/2024-2025/134667,False,[],False,0.0,,,0.0,-0.0077726459154045,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/134668,False,[],False,0.0,,,0.0,-0.0077726459154045,Cost is at least twice the peer median,True
WS/MP18278/2024-2025/134670,False,[],False,0.0,,,0.0,-0.0095542390698629,,True
WS/MP18278/2024-2025/134671,False,[],False,0.0,,,0.0,-0.0095542390698629,,True
WS/MP18278/2024-2025/134672,False,[],False,0.0,,,0.0,-0.0076647095447388,,True
WS/MP18278/2024-2025/134673,False,[],False,0.0,,,0.0,-0.0095542390698629,,True
WS/MP18278/2024-2025/134674,False,[],False,0.0,,,0.0,-0.0076647095447388,,True
WS/MP508/2024-2025/134677,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2024-2025/134680,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2024-2025/134684,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2024-2025/134687,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2024-2025/134688,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2024-2025/134689,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP552/2024-2025/134699,False,[],False,0.0,,,0.0,-0.0111792809149051,,True
WS/MP552/2024-2025/134702,False,[],False,0.0,,,0.0,-0.0111792809149051,,True
WS/MP18006/2024-2025/134703,False,[],False,0.0,,,0.0,-0.0022304539331134,,True
WS/MP508/2025-2026/134707,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2025-2026/134708,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2025-2026/134709,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2025-2026/134710,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP508/2025-2026/134711,False,[],False,0.0,,,0.0,-0.0126488585483801,,True
WS/MP18065/2025-2026/134736,False,[],False,0.0,,,0.0,-0.0025708003832753,Cost is at least twice the peer median,True
WS/MP18065/2024-2025/134737,False,[],False,0.0,,,0.0,-0.0025708003832753,,True
WS/MP18065/2024-2025/134739,False,[],False,0.0,,,0.0,-0.0023154917928027,,True
WS/MP18065/2025-2026/134740,False,[],False,0.0,,,0.0,-0.0025708003832753,Cost is at least twice the peer median,True
WS/MP18065/2024-2025/134741,False,[],False,0.0,,,0.0,-0.0023154917928027,,True
WS/MP18065/2024-2025/134742,False,[],False,0.0,,,0.0,-0.0025708003832753,Cost is at least twice the peer median,True
WS/MP485/2024-2025/134780,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134781,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134782,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134783,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134784,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134785,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134786,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134787,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134788,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134789,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134790,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134791,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134792,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134793,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP681/2024-2025/134797,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134798,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134799,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134800,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134801,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134802,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134803,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134804,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP681/2024-2025/134805,False,[],False,0.0,,,0.0,-0.0048367707691521,,True
WS/MP485/2024-2025/134826,False,[],False,0.0,,,0.0,-0.0059158877761119,,True
WS/MP485/2024-2025/134827,False,[],False,0.0,,,0.0,-0.0059158877761119,,True
WS/MP485/2024-2025/134828,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134829,False,[],False,0.0,,,0.0,-0.006149532869987,,True
WS/MP485/2024-2025/134837,False,[],False,0.0,,,0.0,-0.0062579817278639,,True
WS/MP485/2024-2025/134838,False,[],False,0.0,,,0.0,-0.0062579817278639,,True
WS/MP492/2024-2025/134981,False,[],False,0.0,,,0.0,-0.0231017252741366,Outside the peer-group IQR; Large peer-group z-score; Cost is at least twice the peer median,True
